"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1370269_at",7.09390013703703,6.67231039722222,30.8872736959005,9.24481908679522e-29,2.87504628780244e-24,39.1699818569264
"1387243_at",1.55940924074074,13.0706351805556,19.7424818719753,9.94496378910319e-22,1.5463921443866e-17,31.568416246672
"1370613_s_at",0.787144277777776,12.7175540694444,11.8266557935345,2.21114398842571e-14,2.2921455632017e-10,20.1021187407974
"1368990_at",1.46345707037037,5.60012138611111,8.73854837965437,1.13514460991373e-10,8.82546555592677e-07,13.2149876909118
"1387759_s_at",0.855201592592593,11.8847713611111,8.1948061159681,5.78374535230209e-10,3.59737393422485e-06,11.8408157143072
"1387811_at",-0.449123444444448,11.6988174722222,-7.06675478895738,1.87086029152579e-08,9.69698070102676e-05,8.85476839320276
"1367673_at",0.591638777777776,10.8471966944444,6.79883845926346,4.33966319907842e-08,0.000192798836897343,8.12279009401704
"1367856_at",1.22428428148148,8.96515428888889,6.64558313215499,7.03637018741017e-08,0.000273530095572836,7.70092064204279
"1387901_at",-0.508053388888889,8.65472104166667,-6.43067122017705,1.38849810626697e-07,0.000479787806742183,7.10595673470749
"1388122_at",0.849847677777776,8.76921024166667,6.10665219930654,3.88118959153879e-07,0.00120701115107265,6.20287191957909
"1372297_at",0.536195407407404,11.083235,6.00696262392221,5.32729445533215e-07,0.00150612300242159,5.92389562769439
"1367691_at",0.696984314814812,10.9355845972222,5.95840782886972,6.21602043115479e-07,0.00161093349490402,5.78787195471625
"1387511_at",0.492731055555553,11.1005932638889,5.70025070075854,1.41169397928347e-06,0.00337709777397973,5.06354159491473
"1382611_at",0.677080681481479,7.28744121111111,5.65051308218148,1.65323004578262e-06,0.00367241437098527,4.92385976027477
"1384544_at",0.372741611111111,11.728868125,5.59340215524996,1.9818197464696e-06,0.0039641977377646,4.76345648973991
"1369698_at",0.621151603703703,5.47862266388889,5.56567618387926,2.16407460613812e-06,0.0039641977377646,4.68558454378342
"1386904_a_at",0.304796759259262,13.2608917083333,5.54850347741803,2.28524191144504e-06,0.0039641977377646,4.63735417576583
"1385001_at",-0.641825607407405,7.28391713888889,-5.54723376028682,2.29446475062744e-06,0.0039641977377646,4.63378817574273
"1371089_at",1.86430259259259,7.71349055555556,5.4066547170963,3.58251257609295e-06,0.00586381887389024,4.23908229290351
"1387599_a_at",1.16671722222222,10.1154550277778,5.3481041713927,4.31192564251626e-06,0.00670482877783065,4.07479738580139
"1372423_at",0.466240259259258,9.74289119444444,5.27031280666078,5.51416983787957e-06,0.00816596037086746,3.85668071332569
"1372599_at",0.407200185185185,10.8884613055556,5.22256239143977,6.41156601467846e-06,0.00840509030021907,3.7229047993326
"1389469_at",0.630486359259259,7.54327971944444,5.21563559254947,6.55326994141605e-06,0.00840509030021907,3.70350688881033
"1387967_at",-0.547919166666668,11.8190545972222,-5.19552860759781,6.98246721642228e-06,0.00840509030021907,3.6472112722283
"1382622_at",0.401661729629628,4.24272919166667,5.1833412224999,7.25608410437587e-06,0.00840509030021907,3.6130982000355
"1378027_at",-0.428043314814817,9.92480909722222,-5.17339765347901,7.48719102338213e-06,0.00840509030021907,3.58527102534643
"1375170_at",0.416212899999999,7.82386321388889,5.1711225485243,7.54108755088362e-06,0.00840509030021907,3.57890481208078
"1378014_at",-0.361603474074073,7.83595963888889,-5.1512656431923,8.02814239097682e-06,0.00840509030021907,3.52335230172799
"1387188_at",0.503691833333333,10.0331348472222,5.14845283112744,8.09961464101385e-06,0.00840509030021907,3.51548472120996
"1387312_a_at",-1.33938311481482,8.26994298055556,-5.14087119897104,8.29542079120853e-06,0.00840509030021907,3.49428060782289
"1369632_a_at",-0.593709651851852,6.26595093888889,-5.12115146876825,8.82698386213478e-06,0.00840509030021907,3.43914369067558
"1373088_at",0.463066744444442,7.87144053055556,5.12012473447907,8.85556771893845e-06,0.00840509030021907,3.43627350815738
"1368742_at",0.379452103703703,7.03760572222222,5.11786251875668,8.91887134336246e-06,0.00840509030021907,3.4299498129227
"1392181_at",0.785082729629629,4.86005168611111,5.05777650090199,1.07748099058526e-05,0.00985546509594439,3.26209982445927
"1379587_at",-0.622172329629628,6.94582344722222,-5.01828901857055,1.2198092192988e-05,0.0107503483911543,3.15191785348771
"1390727_at",-0.614762248148147,8.37608324166667,-5.01191886587544,1.24445333316684e-05,0.0107503483911543,3.13415326823278
"1391840_at",0.353452840740739,5.06248318055556,4.97905940061364,1.3796277442934e-05,0.0115959576269677,3.04256403906497
"1368143_at",0.532236048148145,7.00874890833333,4.94819581778928,1.51979356435776e-05,0.012437910541569,2.95661231552855
"1371150_at",-0.663159803703703,6.93141044166667,-4.93745062589055,1.57182917683275e-05,0.0125339270693133,2.92670579994596
"1391045_at",-0.444132407407407,10.5858813055556,-4.89242792651738,1.80972017599882e-05,0.0139566010582746,2.80150087491793
"1370312_at",0.291600018518518,4.055099375,4.88712305988585,1.8399969239823e-05,0.0139566010582746,2.78675989590371
"1387703_a_at",-1.39965755185185,6.59687859722222,-4.78206003416512,2.55415413483329e-05,0.0189122951045668,2.49535598087768
"1385585_at",-0.541502966666667,8.01989626944444,-4.74724720214774,2.84654459184441e-05,0.0200339566055033,2.3990433739069
"1377246_at",0.50214497037037,7.40124643888889,4.74346142811979,2.8802678667702e-05,0.0200339566055033,2.38857757292441
"1375647_at",-0.675762888888889,8.36816533333333,-4.73607536054988,2.94720138602121e-05,0.0200339566055033,2.36816326604339
"1370488_a_at",-0.563206248148148,5.57174704166667,-4.73432173268059,2.96331716085131e-05,0.0200339566055033,2.3633173103822
"1368047_at",-0.816529944444444,8.05567773611111,-4.71943799856851,3.10364624555269e-05,0.0205362328915836,2.32220159909345
"1370599_a_at",-0.576705966666666,7.49451590833333,-4.71033117143133,3.19272118811995e-05,0.0206855075477797,2.29705670591754
"1387877_at",-0.366762833333334,11.7431809583333,-4.65480707648097,3.79300016270333e-05,0.0237311738552787,2.143958998672
"1382136_at",-0.325561496296296,7.049041,-4.64713248504343,3.88428070374322e-05,0.0237311738552787,2.12282698570423
"1368731_at",0.480885685185179,12.9429317361111,4.64651383678678,3.89173242425549e-05,0.0237311738552787,2.12112385399764
