"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1387156_at",1.53441281111111,10.8880035106383,5.96993081648578,2.53845421850301e-07,6.97743955687722e-05,6.79823840094131
"1372051_at",0.949276665740742,7.20368317659574,5.96906378168154,2.54629416088939e-07,6.97743955687722e-05,6.79532876247617
"1383111_at",-1.09338844425926,7.77724278085106,-5.9678039404876,2.5577288963761e-07,6.97743955687722e-05,6.79110101424655
"1372211_at",0.459765105740741,7.27304328510638,5.95227412975532,2.70294869859436e-07,7.30947839805095e-05,6.73899519282844
"1374025_at",-0.701011592962963,6.43110675744681,-5.94967831741515,2.72800971366993e-07,7.31365293839837e-05,6.73028729198846
"1390381_at",-0.554333239074075,8.0798302893617,-5.92213987098737,3.00853055653736e-07,7.91674911806671e-05,6.63793589484634
"1383125_at",0.287596092037037,7.8228313787234,5.91764321409854,3.05698461040522e-07,7.91674911806671e-05,6.6228612757854
"1386888_at",0.537375420370372,8.7748480212766,5.91610597043315,3.07372661922314e-07,7.91674911806671e-05,6.61770814641976
"1380981_at",-0.756920232037038,5.5610722212766,-5.91447924810208,3.09154241402583e-07,7.91674911806671e-05,6.61225525458816
"1371572_at",0.59048237962963,9.32351696808511,5.91407546358553,3.09598052624834e-07,7.91674911806671e-05,6.61090176926968
"1398759_at",-1.009034825,11.1865899787234,-5.91319267137145,3.10570562527457e-07,7.91674911806671e-05,6.60794269196418
"1379833_at",-1.04732991314815,7.86113044468085,-5.8910424708222,3.35991149744206e-07,8.49511281780087e-05,6.53371508159796
"1370540_at",1.13255967314815,4.95500763829787,5.88440567518766,3.44003008756711e-07,8.62753997526206e-05,6.51148164119081
"1374570_at",-0.554113153703704,9.55224887234043,-5.87559607742456,3.54931874036817e-07,8.83042108053677e-05,6.48197444307997
"1379636_at",-0.587231644074074,8.83480176808511,-5.86975799335064,3.62363805048945e-07,8.9437714073152e-05,6.46242343847989
"1394022_at",-0.612966714814814,10.3959044148936,-5.86585957094643,3.67412441251812e-07,8.95425611641516e-05,6.44936959059641
